id,title,date,assignee,word_count,date_parsed,year,type_document,text_for_rag
US-10223936-B2,Hysterectomy model,2019-03-05,Applied Medical Resources Corporation,2,2019-03-05,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Hysterectomy model
US-10695191-B2,Spinal fusion implant,2020-06-30,"DePuy Synthes Products, Inc.",3,2020-06-30,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Spinal fusion implant
US-11931265-B2,Expandable orthopedic implant,2024-03-19,"Zavation, Llc",3,2024-03-19,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Expandable orthopedic implant
US-10568688-B2,Apparatus and method for self-guided ablation,2020-02-25,"Perceptive Ablation, Inc.",6,2020-02-25,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Apparatus and method for self-guided ablation
US-10940013-B2,Interbody implantation system and method,2021-03-09,"R Tree Innovations, Llc",5,2021-03-09,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Interbody implantation system and method
US-10463242-B2,Guidewire navigation for sinuplasty,2019-11-05,"Acclarent, Inc.",4,2019-11-05,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Guidewire navigation for sinuplasty
US-8961521-B2,Reciprocating rasps for use in an orthopaedic surgical procedure,2015-02-24,"DePuy Synthes Products, LLC",9,2015-02-24,2015,Certificat d'utilité,[Certificat d'utilité] TITLE: Reciprocating rasps for use in an orthopaedic surgical procedure
US-10993739-B2,Patient-mounted retraction,2021-05-04,"DePuy Synthes Products, Inc.",2,2021-05-04,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Patient-mounted retraction
US-10441461-B2,Critical alignment of fluidics cassettes,2019-10-15,"Johnson & Johnson Surgical Vision, Inc.",5,2019-10-15,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Critical alignment of fluidics cassettes
CN-109288591-B,Surgical robot system,2021-12-03,上海微创医疗机器人（集团）股份有限公司,3,2021-12-03,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Surgical robot system
US-9579133-B2,Internal fixation device,2017-02-28,James Guthlein,3,2017-02-28,2017,Certificat d'utilité,[Certificat d'utilité] TITLE: Internal fixation device
US-11890150-B2,Method of installing a final dental prosthesis,2024-02-06,Harrison Prosthetic Cradle Inc.,7,2024-02-06,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Method of installing a final dental prosthesis
US-9333045-B2,Method and means for transferring controller motion from a robotic manipulator to an attached instrument,2016-05-10,"Intuitive Surgical Operations, Inc.",15,2016-05-10,2016,Certificat d'utilité,[Certificat d'utilité] TITLE: Method and means for transferring controller motion from a robotic manipulator to an attached instrument
US-11602394-B2,Electrosurgical device with disposable shaft having modular subassembly,2023-03-14,Cilag Gmbh International,8,2023-03-14,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Electrosurgical device with disposable shaft having modular subassembly
EP-3138526-B1,Augmented surgical reality environment system,2018-09-19,Covidien LP,5,2018-09-19,2018,Certificat d'utilité,[Certificat d'utilité] TITLE: Augmented surgical reality environment system
US-10154908-B2,Hard-tissue implant,2018-12-18,Gary A. Zwick,2,2018-12-18,2018,Certificat d'utilité,[Certificat d'utilité] TITLE: Hard-tissue implant
US-12102341-B2,"Suction catheter systems for applying effective aspiration in remote vessels, especially cerebral arteries",2024-10-01,"Mivi Neuroscience, Inc.",13,2024-10-01,2024,Certificat d'utilité,"[Certificat d'utilité] TITLE: Suction catheter systems for applying effective aspiration in remote vessels, especially cerebral arteries"
US-7264596-B2,Methods and apparatus for securing medical instruments to desired locations in a patient s body,2007-09-04,"Senorx, Inc.",15,2007-09-04,2007,Certificat d'utilité,[Certificat d'utilité] TITLE: Methods and apparatus for securing medical instruments to desired locations in a patient s body
US-10245015-B2,Retractor with modular tap assemblies,2019-04-02,"Life Spine, Inc.",5,2019-04-02,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Retractor with modular tap assemblies
EP-2717790-B1,Vascular occlusion devices,2019-08-21,Muffin Incorporated,3,2019-08-21,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Vascular occlusion devices
US-10159533-B2,Surgical system with configurable rail-mounted mechanical arms,2018-12-25,"Auris Health, Inc.",7,2018-12-25,2018,Certificat d'utilité,[Certificat d'utilité] TITLE: Surgical system with configurable rail-mounted mechanical arms
US-10335596-B2,Method and apparatus for neuromodulation treatments of pain and other conditions,2019-07-02,"Nalu Medical, Inc.",11,2019-07-02,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Method and apparatus for neuromodulation treatments of pain and other conditions
US-11690692-B2,Virtual reality surgical tools system,2023-07-04,Vicarious Surgical Inc.,5,2023-07-04,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Virtual reality surgical tools system
US-7634306-B2,"Non-image, computer assisted navigation system for joint replacement surgery with modular implant system",2009-12-15,"Kinamed, Inc.",13,2009-12-15,2009,Certificat d'utilité,"[Certificat d'utilité] TITLE: Non-image, computer assisted navigation system for joint replacement surgery with modular implant system"
US-10722445-B2,Biphasic compositions for tissue augmentation,2020-07-28,Inna Dyer,5,2020-07-28,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Biphasic compositions for tissue augmentation
US-10420459-B2,Method of performing a sphenopalatine ganglion block procedure,2019-09-24,"Biovision Technologies, Llc",8,2019-09-24,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Method of performing a sphenopalatine ganglion block procedure
EP-3903724-B1,Calibration method and device for dental implantology navigation surgeries,2023-04-05,"Beijing Yakebot Technology Co., Ltd",9,2023-04-05,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Calibration method and device for dental implantology navigation surgeries
JP-6419872-B2,How to prepare a wound dressing,2018-11-07,"レッドドレス リミテッド, レッドドレス  リミテッド",6,2018-11-07,2018,Certificat d'utilité,[Certificat d'utilité] TITLE: How to prepare a wound dressing
US-10881191-B2,Bio-resorbable debride or implant cleaning tool and method of manufacturing the same,2021-01-05,Labrida As,12,2021-01-05,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Bio-resorbable debride or implant cleaning tool and method of manufacturing the same
US-12023108-B2,System and method for a tissue resection margin measurement device,2024-07-02,"The Brigham And Women's Hospital, Inc.",10,2024-07-02,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: System and method for a tissue resection margin measurement device
US-11564800-B2,Anterior stabilized knee implant,2023-01-31,Depuy Ireland Unlimited Company,4,2023-01-31,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Anterior stabilized knee implant
JP-7326278-B2,Modeling air leaks in the lungs,2023-08-15,エシコン エルエルシー,6,2023-08-15,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Modeling air leaks in the lungs
US-10743937-B2,Backup surgical instrument system and method,2020-08-18,"Biomet Manufacturing, Llc",6,2020-08-18,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Backup surgical instrument system and method
US-12011326-B2,Laser apparatus and method of use for dental surgery,2024-06-18,"Millennium Healthcare Technologies, Inc.",9,2024-06-18,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Laser apparatus and method of use for dental surgery
US-11160585-B2,Instrument system for use with an interspinous implant,2021-11-02,"Paradigm Spine, Llc",8,2021-11-02,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Instrument system for use with an interspinous implant
US-11690699-B2,Dental implant,2023-07-04,Ben Zion Karmon,2,2023-07-04,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Dental implant
US-11707348-B2,Surgical instrument for deploying a prosthesis,2023-07-25,Sofradim Production,6,2023-07-25,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Surgical instrument for deploying a prosthesis
US-10786236-B2,Knotless anchor,2020-09-29,Tigon Medical,2,2020-09-29,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Knotless anchor
US-11813485-B2,Systems and methods for histotripsy immunosensitization,2023-11-14,"The Regents Of The University Of Michigan, The United States Government As Represented By The Department Of Veterans Affairs",6,2023-11-14,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Systems and methods for histotripsy immunosensitization
EP-3490666-B1,Interventional medical systems and associated tethering assemblies,2020-02-12,Medtronic Inc.,7,2020-02-12,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Interventional medical systems and associated tethering assemblies
US-11992228-B2,Reciprocating rasps for use in an orthopaedic surgical procedure,2024-05-28,"DePuy Synthes Products, Inc.",9,2024-05-28,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Reciprocating rasps for use in an orthopaedic surgical procedure
US-10959833-B2,Implantable prosthesis having acellular tissue attachments,2021-03-30,Lifecell Corporation,6,2021-03-30,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Implantable prosthesis having acellular tissue attachments
US-11969175-B2,Shoulder prosthesis components and assemblies,2024-04-30,Howmedica Osteonics Corp.,5,2024-04-30,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Shoulder prosthesis components and assemblies
JP-7229989-B2,Trajectory array guide system,2023-02-28,"ボイジャー セラピューティクス インコーポレイテッド, ザ・リージエンツ・オブ・ザ・ユニバーシテイー・オブ・カリフオルニア",4,2023-02-28,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Trajectory array guide system
US-8795341-B2,Bone plate screw-blocking systems and methods,2014-08-05,"Spinal Usa, Inc.",6,2014-08-05,2014,Certificat d'utilité,[Certificat d'utilité] TITLE: Bone plate screw-blocking systems and methods
US-10722310-B2,Virtual surgery planning system and method,2020-07-28,"Zimmer Biomet CMF and Thoracic, LLC",6,2020-07-28,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Virtual surgery planning system and method
US-9943339-B2,Implant for osseous anchoring with polyaxial head,2018-04-17,Ldr Medical,7,2018-04-17,2018,Certificat d'utilité,[Certificat d'utilité] TITLE: Implant for osseous anchoring with polyaxial head
JP-6517957-B2,Automatic equipment,2019-05-22,ジャイラス・エーシーエムアイ・インコーポレーテッド,2,2019-05-22,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Automatic equipment
JP-7046676-B2,Balloon catheter with large area electrodes,2022-04-04,バイオセンス・ウエブスター・（イスラエル）・リミテッド,6,2022-04-04,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Balloon catheter with large area electrodes
US-10518011-B2,Systems for establishing supplemental blood flow in the circulatory system,2019-12-31,"Circulite, Inc.",10,2019-12-31,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Systems for establishing supplemental blood flow in the circulatory system
JP-6441978-B2,Compositions for prevention of adhesions and other barrier applications,2018-12-19,アーチ・バイオサージェリー・インコーポレイテッド,9,2018-12-19,2018,Certificat d'utilité,[Certificat d'utilité] TITLE: Compositions for prevention of adhesions and other barrier applications
US-12080184-B2,Mixed-reality endoscope and surgical tools with haptic feedback for integrated virtual-reality visual and haptic surgical simulation,2024-09-03,Arizona Board Of Regents On Behalf Of The University Of Arizona,16,2024-09-03,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Mixed-reality endoscope and surgical tools with haptic feedback for integrated virtual-reality visual and haptic surgical simulation
JP-6692920-B2,Implantable medical device configured for deployment within a patient s heart chamber and implantable medical device configured for deployment within a patient s body,2020-05-13,"カーディアック ペースメイカーズ， インコーポレイテッド, カーディアック  ペースメイカーズ，  インコーポレイテッド",24,2020-05-13,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Implantable medical device configured for deployment within a patient s heart chamber and implantable medical device configured for deployment within a patient s body
US-11890048-B2,Apparatus and systems for minimally invasive dissection of tissues,2024-02-06,Paul J. Weber,9,2024-02-06,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Apparatus and systems for minimally invasive dissection of tissues
KR-102414405-B1,Computer-assisted teleoperated surgical systems and methods,2022-06-30,인튜어티브 서지컬 오퍼레이션즈 인코포레이티드,6,2022-06-30,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Computer-assisted teleoperated surgical systems and methods
US-11832894-B2,Adjustable length medical instrument assembly with localization elements for tracking medical instrument extension,2023-12-05,"Veran Medical Technologies, Inc.",13,2023-12-05,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Adjustable length medical instrument assembly with localization elements for tracking medical instrument extension
US-11759332-B2,Joint or segmental bone implant for deformity correction,2023-09-19,Stryker European Operations Limited,8,2023-09-19,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Joint or segmental bone implant for deformity correction
US-11020140-B2,Ultrasonic surgical blade for use with ultrasonic surgical instruments,2021-06-01,Cilag Gmbh International,9,2021-06-01,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Ultrasonic surgical blade for use with ultrasonic surgical instruments
