id,title,date,assignee,word_count,date_parsed,year,type_document,text_for_rag
US-D768295-S,Surgical instrument end portion,2016-10-04,"Intuitive Surgical Operations, Inc.",4,2016-10-04,2016,Modèle industriel,[Modèle industriel] TITLE: Surgical instrument end portion
US-D717435-S,Implant fixture,2014-11-11,"Megagen Implant Co., Ltd.",2,2014-11-11,2014,Modèle industriel,[Modèle industriel] TITLE: Implant fixture
US-D893709-S,Medical device,2020-08-18,Ferton Holding S.A.,2,2020-08-18,2020,Modèle industriel,[Modèle industriel] TITLE: Medical device
US-D1003436-S,Surgical staple,2023-10-31,"Medline Industries, Lp",2,2023-10-31,2023,Modèle industriel,[Modèle industriel] TITLE: Surgical staple
US-D782042-S,Surgical tool,2017-03-21,"Medtronic Ps Medical, Inc.",2,2017-03-21,2017,Modèle industriel,[Modèle industriel] TITLE: Surgical tool
US-D739948-S,Combined flower-designed ultrasound thimblette and fingertip medical device,2015-09-29,"Ken Purfey, Kenneth L. Jacobsen",8,2015-09-29,2015,Modèle industriel,[Modèle industriel] TITLE: Combined flower-designed ultrasound thimblette and fingertip medical device
US-D787676-S,Dental implant,2017-05-23,"Clinica Aviñó, S.L.",2,2017-05-23,2017,Modèle industriel,[Modèle industriel] TITLE: Dental implant
US-D982746-S,Medical device holder,2023-04-04,"Curexo, Inc.",3,2023-04-04,2023,Modèle industriel,[Modèle industriel] TITLE: Medical device holder
US-D707817-S,Surgical forceps,2014-06-24,"Kogent Surgical, LLC",2,2014-06-24,2014,Modèle industriel,[Modèle industriel] TITLE: Surgical forceps
US-D683856-S,Intervertebral implant,2013-06-04,Spinefrontier Inc,2,2013-06-04,2013,Modèle industriel,[Modèle industriel] TITLE: Intervertebral implant
US-D937415-S,Surgical implant extractor jaw,2021-11-30,Shukla Medical,4,2021-11-30,2021,Modèle industriel,[Modèle industriel] TITLE: Surgical implant extractor jaw
US-D805646-S,Medical device with display,2017-12-19,"Bruin Biometrics, Llc",4,2017-12-19,2017,Modèle industriel,[Modèle industriel] TITLE: Medical device with display
US-D738504-S,Hammertoe implant,2015-09-08,"Nextremity Solutions, Inc.",2,2015-09-08,2015,Modèle industriel,[Modèle industriel] TITLE: Hammertoe implant
US-D727507-S,X-ray tube for medical device,2015-04-21,"Kabushiki Kaisha Toshiba, Toshiba Electron Tubes & Devices Co., Ltd.",5,2015-04-21,2015,Modèle industriel,[Modèle industriel] TITLE: X-ray tube for medical device
US-D905855-S,"Implant shell having internal, circumferential ribs",2020-12-22,Mentor Worldwide Llc,6,2020-12-22,2020,Modèle industriel,"[Modèle industriel] TITLE: Implant shell having internal, circumferential ribs"
US-D1007677-S,Controller for a medical device,2023-12-12,Trudell Medical International,5,2023-12-12,2023,Modèle industriel,[Modèle industriel] TITLE: Controller for a medical device
US-D899597-S,Unitary spinal disc implant with at least one conic protrusion,2020-10-20,"Brian D. Burkinshaw, Jonathan Stupka",10,2020-10-20,2020,Modèle industriel,[Modèle industriel] TITLE: Unitary spinal disc implant with at least one conic protrusion
US-D787060-S,Jawbone implant,2017-05-16,Karl Leibinger Medizintechnik Gmbh & Co. Kg,2,2017-05-16,2017,Modèle industriel,[Modèle industriel] TITLE: Jawbone implant
US-D786435-S,Jawbone implant,2017-05-09,Karl Leibinger Medizintechnik Gmbh & Co. Kg,2,2017-05-09,2017,Modèle industriel,[Modèle industriel] TITLE: Jawbone implant
US-D827826-S,Root part for a dental implant,2018-09-04,Silvio Franco Emanuelli,6,2018-09-04,2018,Modèle industriel,[Modèle industriel] TITLE: Root part for a dental implant
US-D851249-S,Surgical stapler,2019-06-11,Ethicon Llc,2,2019-06-11,2019,Modèle industriel,[Modèle industriel] TITLE: Surgical stapler
US-D709556-S,Surgical indicator towel,2014-07-22,Mary G. Alonzo,3,2014-07-22,2014,Modèle industriel,[Modèle industriel] TITLE: Surgical indicator towel
US-D734466-S,Dental implant,2015-07-14,Daniela Kimron,2,2015-07-14,2015,Modèle industriel,[Modèle industriel] TITLE: Dental implant
US-D700325-S,Surgical stapler handle,2014-02-25,"Ethicon Endo-Surgery, Inc.",3,2014-02-25,2014,Modèle industriel,[Modèle industriel] TITLE: Surgical stapler handle
US-D586918-S,Orthopaedic implant,2009-02-17,"Wright Medical Technology, Inc.",2,2009-02-17,2009,Modèle industriel,[Modèle industriel] TITLE: Orthopaedic implant
US-D946765-S,Electrode for a medical device,2022-03-22,"Guangren CHEN, Rong Yang, Jialun Chen, Jiali Chen",5,2022-03-22,2022,Modèle industriel,[Modèle industriel] TITLE: Electrode for a medical device
US-D605289-S,Surgical drill guide,2009-12-01,Horton Kenneth L,3,2009-12-01,2009,Modèle industriel,[Modèle industriel] TITLE: Surgical drill guide
US-D704829-S,Portion of a medical device housing,2014-05-13,"Welch Allyn, Inc.",6,2014-05-13,2014,Modèle industriel,[Modèle industriel] TITLE: Portion of a medical device housing
US-D683853-S,Base portion of a surgical retractor blade,2013-06-04,"Ebi, Llc",7,2013-06-04,2013,Modèle industriel,[Modèle industriel] TITLE: Base portion of a surgical retractor blade
US-D1043985-S,Chest implant,2024-09-24,Bellaseno Gmbh,2,2024-09-24,2024,Modèle industriel,[Modèle industriel] TITLE: Chest implant
US-D679818-S,Implant tracking device,2013-04-09,Branko Prpa,3,2013-04-09,2013,Modèle industriel,[Modèle industriel] TITLE: Implant tracking device
US-D938019-S,Surgical infant diaper,2021-12-07,Timothy Camerl,3,2021-12-07,2021,Modèle industriel,[Modèle industriel] TITLE: Surgical infant diaper
US-D876624-S,Surgical instrument,2020-02-25,"Exactech, Inc.",2,2020-02-25,2020,Modèle industriel,[Modèle industriel] TITLE: Surgical instrument
US-D674687-S,Open packaging for surgical blade tips,2013-01-22,"Beaver-Visitec International (Us), Inc.",6,2013-01-22,2013,Modèle industriel,[Modèle industriel] TITLE: Open packaging for surgical blade tips
US-D629517-S,Support for medical device,2010-12-21,Karl Storz Gmbh & Co. Kg,4,2010-12-21,2010,Modèle industriel,[Modèle industriel] TITLE: Support for medical device
US-D978346-S,Separated finger pad for a surgical suction instrument,2023-02-14,"Br Surgical, Llc",8,2023-02-14,2023,Modèle industriel,[Modèle industriel] TITLE: Separated finger pad for a surgical suction instrument
US-D884897-S,Dental implant,2020-05-19,"Ardavan Fateh, Emilio Ivan Arguello",2,2020-05-19,2020,Modèle industriel,[Modèle industriel] TITLE: Dental implant
US-D958982-S,Marker array for an instrument for use with a surgical robotic system,2022-07-26,Globus Medical Inc.,12,2022-07-26,2022,Modèle industriel,[Modèle industriel] TITLE: Marker array for an instrument for use with a surgical robotic system
US-D958981-S,Marker array for an instrument for use with a surgical robotic system,2022-07-26,Globus Medical Inc.,12,2022-07-26,2022,Modèle industriel,[Modèle industriel] TITLE: Marker array for an instrument for use with a surgical robotic system
US-D958983-S,Marker array for an instrument for use with a surgical robotic system,2022-07-26,Globus Medical Inc.,12,2022-07-26,2022,Modèle industriel,[Modèle industriel] TITLE: Marker array for an instrument for use with a surgical robotic system
US-D958980-S,Marker array for an instrument for use with a surgical robotic system,2022-07-26,Globus Medical Inc.,12,2022-07-26,2022,Modèle industriel,[Modèle industriel] TITLE: Marker array for an instrument for use with a surgical robotic system
US-D724732-S,Surgical instrument,2015-03-17,"Ethicon Endo-Surgery, Inc.",2,2015-03-17,2015,Modèle industriel,[Modèle industriel] TITLE: Surgical instrument
US-D669987-S,Surgical needle holder,2012-10-30,Mohammad Bashir,3,2012-10-30,2012,Modèle industriel,[Modèle industriel] TITLE: Surgical needle holder
US-D882781-S,Surgical spinal retractor,2020-04-28,Edward Rustamzadeh,3,2020-04-28,2020,Modèle industriel,[Modèle industriel] TITLE: Surgical spinal retractor
US-D722163-S,Surgical knife,2015-02-03,"Kai R&D Center Co., Ltd.",2,2015-02-03,2015,Modèle industriel,[Modèle industriel] TITLE: Surgical knife
US-D723162-S,Soft tissue implant,2015-02-24,"Osteosymbionics, Llc",3,2015-02-24,2015,Modèle industriel,[Modèle industriel] TITLE: Soft tissue implant
US-D930151-S,Surgical mask,2021-09-07,"Revolutionary Medical Devices, Inc.",2,2021-09-07,2021,Modèle industriel,[Modèle industriel] TITLE: Surgical mask
US-D667545-S,Optical unit for medical device,2012-09-18,Karl Storz Gmbh & Co. Kg,5,2012-09-18,2012,Modèle industriel,[Modèle industriel] TITLE: Optical unit for medical device
US-D896972-S,Medical device,2020-09-22,BrainWaveBank Limited,2,2020-09-22,2020,Modèle industriel,[Modèle industriel] TITLE: Medical device
US-D781420-S,Ophthalmic surgical manipulator,2017-03-14,"Katalyst Surgical, Llc",3,2017-03-14,2017,Modèle industriel,[Modèle industriel] TITLE: Ophthalmic surgical manipulator
US-D742517-S,Surgical implant,2015-11-03,Orthocision Inc.,2,2015-11-03,2015,Modèle industriel,[Modèle industriel] TITLE: Surgical implant
US-D625814-S,Surgical instrument for use in single-access surgery,2010-10-19,Karl Storz Gmbh & Co. Kg,7,2010-10-19,2010,Modèle industriel,[Modèle industriel] TITLE: Surgical instrument for use in single-access surgery
US-D625810-S,Surgical instrument for use in single-access surgery,2010-10-19,Karl Storz Gmbh & Co. Kg,7,2010-10-19,2010,Modèle industriel,[Modèle industriel] TITLE: Surgical instrument for use in single-access surgery
US-D763447-S,Surgical navigation instrument,2016-08-09,Karl Storz Gmbh & Co. Kg,3,2016-08-09,2016,Modèle industriel,[Modèle industriel] TITLE: Surgical navigation instrument
US-D677794-S,Table top implant tracking device with a transparent sheath,2013-03-12,Branko Prpa,9,2013-03-12,2013,Modèle industriel,[Modèle industriel] TITLE: Table top implant tracking device with a transparent sheath
US-D957250-S,Surgical procedure pack,2022-07-12,"Oasis Medical, Inc.",3,2022-07-12,2022,Modèle industriel,[Modèle industriel] TITLE: Surgical procedure pack
US-D754358-S,Medical device for pelvic realignment,2016-04-19,Robert Leonard Krullaards,5,2016-04-19,2016,Modèle industriel,[Modèle industriel] TITLE: Medical device for pelvic realignment
US-D989964-S,Medical implant device,2023-06-20,Lifenet Health,3,2023-06-20,2023,Modèle industriel,[Modèle industriel] TITLE: Medical implant device
US-D751198-S,Medical device,2016-03-08,"Prabhat Kumar Ahluwalia, Puja Ahluwalia",2,2016-03-08,2016,Modèle industriel,[Modèle industriel] TITLE: Medical device
US-D877918-S,Electrotherapy and neurostimulation medical device,2020-03-10,Biowave Corporation,5,2020-03-10,2020,Modèle industriel,[Modèle industriel] TITLE: Electrotherapy and neurostimulation medical device
US-D785172-S,Handle for endoscopic surgical clip applier,2017-04-25,Getac Technology Corporation,6,2017-04-25,2017,Modèle industriel,[Modèle industriel] TITLE: Handle for endoscopic surgical clip applier
US-D950735-S,Ultrasonic surgical instrument,2022-05-03,"SMTP Medical Co., Ltd.",3,2022-05-03,2022,Modèle industriel,[Modèle industriel] TITLE: Ultrasonic surgical instrument
US-D952155-S,Lower portion of a medical device,2022-05-17,"Medical Creations, Inc.",6,2022-05-17,2022,Modèle industriel,[Modèle industriel] TITLE: Lower portion of a medical device
US-D705427-S,Implant,2014-05-20,Ams Research Corporation,1,2014-05-20,2014,Modèle industriel,[Modèle industriel] TITLE: Implant
US-D784537-S,Surgical drill,2017-04-18,Phasor Health LLC,2,2017-04-18,2017,Modèle industriel,[Modèle industriel] TITLE: Surgical drill
US-D952846-S,Surgical instrument,2022-05-24,Integrity Implants Inc.,2,2022-05-24,2022,Modèle industriel,[Modèle industriel] TITLE: Surgical instrument
US-D929572-S,Surgical mask,2021-08-31,"Revolutionary Medical Devices, Inc.",2,2021-08-31,2021,Modèle industriel,[Modèle industriel] TITLE: Surgical mask
US-D741481-S,Ultrasonic surgical cutting blade,2015-10-20,"Misonix, Incorporated",4,2015-10-20,2015,Modèle industriel,[Modèle industriel] TITLE: Ultrasonic surgical cutting blade
US-D642264-S,Surgical saw blade hub,2011-07-26,"Synvasive Technology, Inc.",4,2011-07-26,2011,Modèle industriel,[Modèle industriel] TITLE: Surgical saw blade hub
US-D744097-S,Orthopedic implant sizer,2015-11-24,Integra Lifesciences Corporation,3,2015-11-24,2015,Modèle industriel,[Modèle industriel] TITLE: Orthopedic implant sizer
US-D670379-S,Surgical device front handle,2012-11-06,Conmed Corporation,4,2012-11-06,2012,Modèle industriel,[Modèle industriel] TITLE: Surgical device front handle
US-D938038-S,Dental implant with side-cutting grooves,2021-12-07,Chun Leon CHEN,5,2021-12-07,2021,Modèle industriel,[Modèle industriel] TITLE: Dental implant with side-cutting grooves
US-D938036-S,Dental implant abutment,2021-12-07,"Megagen Implant Co., Ltd.",3,2021-12-07,2021,Modèle industriel,[Modèle industriel] TITLE: Dental implant abutment
US-D951073-S,Pulley for surgical instrument,2022-05-10,Livsmed Inc.,4,2022-05-10,2022,Modèle industriel,[Modèle industriel] TITLE: Pulley for surgical instrument
US-D952447-S,Pulley for surgical instrument,2022-05-24,Livsmed Inc.,4,2022-05-24,2022,Modèle industriel,[Modèle industriel] TITLE: Pulley for surgical instrument
US-D765857-S,Dental implant fixture,2016-09-06,"Ebi Co., Ltd.",3,2016-09-06,2016,Modèle industriel,[Modèle industriel] TITLE: Dental implant fixture
US-D874649-S,Power driven surgical tool,2020-02-04,Osteomed Llc,4,2020-02-04,2020,Modèle industriel,[Modèle industriel] TITLE: Power driven surgical tool
US-D576277-S,Finger mounting surgical instrument with spatula retractor,2008-09-02,T.A.G. Medical Products A Limited Partnership.,7,2008-09-02,2008,Modèle industriel,[Modèle industriel] TITLE: Finger mounting surgical instrument with spatula retractor
US-D601702-S,Surgical instrument,2009-10-06,Yechiel Gotfried,2,2009-10-06,2009,Modèle industriel,[Modèle industriel] TITLE: Surgical instrument
US-D947375-S,Surgical instrument,2022-03-29,Intersect ENT International GmbH,2,2022-03-29,2022,Modèle industriel,[Modèle industriel] TITLE: Surgical instrument
US-D819807-S,Medical device interface connector,2018-06-05,Ekos Corporation,4,2018-06-05,2018,Modèle industriel,[Modèle industriel] TITLE: Medical device interface connector
US-D714666-S,Temperature trend indicator for use with a surgical and post surgical patient insulation cap,2014-10-07,Equalizer Technology LLC,14,2014-10-07,2014,Modèle industriel,[Modèle industriel] TITLE: Temperature trend indicator for use with a surgical and post surgical patient insulation cap
US-D953571-S,Tray insert for a medical implant and/or instrument case,2022-05-31,"DePuy Synthes Products, Inc.",9,2022-05-31,2022,Modèle industriel,[Modèle industriel] TITLE: Tray insert for a medical implant and/or instrument case
US-D917698-S,Spinal implant,2021-04-27,"In Queue Innovations, Llc",2,2021-04-27,2021,Modèle industriel,[Modèle industriel] TITLE: Spinal implant
US-D707816-S,Surgical forceps,2014-06-24,"Kogent Surgical, LLC",2,2014-06-24,2014,Modèle industriel,[Modèle industriel] TITLE: Surgical forceps
US-D600808-S,Medical device handle for a surgical tool,2009-09-22,"Nuortho Surgical, Inc.",7,2009-09-22,2009,Modèle industriel,[Modèle industriel] TITLE: Medical device handle for a surgical tool
US-D956225-S,Surgical retractor,2022-06-28,"Innovasis, Inc.",2,2022-06-28,2022,Modèle industriel,[Modèle industriel] TITLE: Surgical retractor
US-D690810-S,Surgical suture,2013-10-01,"Ethicon, Inc.",2,2013-10-01,2013,Modèle industriel,[Modèle industriel] TITLE: Surgical suture
US-D964565-S,Boring surgical tool,2022-09-20,Daniel J. Olson,3,2022-09-20,2022,Modèle industriel,[Modèle industriel] TITLE: Boring surgical tool
US-D1038400-S,Surgical implant,2024-08-06,"Warsaw Orthopedic, Inc.",2,2024-08-06,2024,Modèle industriel,[Modèle industriel] TITLE: Surgical implant
US-D806250-S,Medical device,2017-12-26,"Samsung Electronics Co., Ltd.",2,2017-12-26,2017,Modèle industriel,[Modèle industriel] TITLE: Medical device
US-D995790-S,Robotic surgical tool,2023-08-15,Depuy Ireland Unlimited Company,3,2023-08-15,2023,Modèle industriel,[Modèle industriel] TITLE: Robotic surgical tool
US-D692560-S,Handle for medical device,2013-10-29,"Karl Storz Gmbh & Co., Kg",4,2013-10-29,2013,Modèle industriel,[Modèle industriel] TITLE: Handle for medical device
US-D944994-S,Medical device for diagnosing allergies and obtaining skin surface characteristics,2022-03-01,"Innoprick, S.L.",10,2022-03-01,2022,Modèle industriel,[Modèle industriel] TITLE: Medical device for diagnosing allergies and obtaining skin surface characteristics
